Date,JP_2Y_Yield
2015-10-14,0.04195956296739446
2015-10-15,0.054722797757804024
2015-10-16,0.09998734992291175
2015-10-17,0.03386907293509342
2015-10-18,0.015534271166715477
2015-10-19,0.032881334584837406
2015-10-20,0.051515861963539834
2015-10-21,0.056646734085421285
2015-10-22,0.07828763683148202
2015-10-23,0.03637898805130472
2015-10-24,0.055172003921211604
2015-10-25,0.04674940662227865
2015-10-26,0.05870415864970732
2015-10-27,0.06294166445488585
2015-10-28,0.06371739731169482
2015-10-29,0.03703371188487256
2015-10-30,0.03371631383938406
2015-10-31,0.023852353084693793
2015-11-01,0.07435230500258565
2015-11-02,0.05161171386359859
2015-11-03,0.03139688400497681
2015-11-04,0.05814203186866962
2015-11-05,0.07949826026011211
2015-11-06,0.06535792906307306
2015-11-07,0.04007101954331994
2015-11-08,0.04743784070527538
2015-11-09,0.059830303463755494
2015-11-10,0.03467817500292247
2015-11-11,0.021376814884229513
2015-11-12,0.039912612298749595
2015-11-13,0.03691484776510198
2015-11-14,0.05990130078253135
2015-11-15,0.03871027644069641
2015-11-16,0.04102116771362257
2015-11-17,0.029549078400157042
2015-11-18,0.06423201772154857
2015-11-19,0.034110470149133695
2015-11-20,0.07266431589506939
2015-11-21,0.014951279556564293
2015-11-22,0.039852837684648784
2015-11-23,0.03222724969475202
2015-11-24,0.05460996959148086
2015-11-25,0.0592529055261491
2015-11-26,0.041970743851373296
2015-11-27,0.029738005951561505
2015-11-28,0.08123126751985504
2015-11-29,0.06304325476577752
2015-11-30,0.05322517669336053
2015-12-01,0.059456758100906754
2015-12-02,0.0741134425956164
2015-12-03,0.09113202661710079
2015-12-04,0.06768145617989037
2015-12-05,0.059006137261763555
2015-12-06,0.06747897339139393
2015-12-07,0.05289783983087657
2015-12-08,0.07915136529789747
2015-12-09,0.03773204588286044
2015-12-10,0.04992082405098492
2015-12-11,0.0674274979286078
2015-12-12,0.020575296017971405
2015-12-13,0.024987125693222343
2015-12-14,-0.02040513338363245
2015-12-15,0.06220684421227904
2015-12-16,0.0500691527051494
2015-12-17,0.04309981643105694
2015-12-18,0.028819989832476915
2015-12-19,0.015620597837616483
2015-12-20,0.03219790057833749
2015-12-21,0.025924802640260782
2015-12-22,0.04874752305023212
2015-12-23,0.04629195644513273
2015-12-24,0.039637128554771174
2015-12-25,0.009881674082046071
2015-12-26,0.020083934271523676
2015-12-27,0.046521112404710456
2015-12-28,0.028115126953369384
2015-12-29,0.08537562905776465
2015-12-30,0.03975523403926106
2015-12-31,0.09494591076062864
2016-01-01,0.03878679250879024
2016-01-02,0.04573936949256944
2016-01-03,0.058652805601078925
2016-01-04,0.03419177872372797
2016-01-05,0.058094570430088414
2016-01-06,0.11911735422372509
2016-01-07,0.07525341578472156
2016-01-08,0.06998227857359832
2016-01-09,0.03045790882649717
2016-01-10,0.032371499592972176
2016-01-11,0.04369677210913442
2016-01-12,0.062430033951891006
2016-01-13,0.0679847377282151
2016-01-14,0.031407613348582525
2016-01-15,0.06036554320715565
2016-01-16,0.053577389682499525
2016-01-17,0.040262792940154675
2016-01-18,0.034975052100370316
2016-01-19,0.04236042290976164
2016-01-20,0.04006343489706281
2016-01-21,0.004358018468879267
2016-01-22,0.028533188603502388
2016-01-23,0.0575743234346838
2016-01-24,0.04593350267377305
2016-01-25,0.0411586119568111
2016-01-26,0.0412416627919893
2016-01-27,0.04396739033206351
2016-01-28,0.05246723252636549
2016-01-29,0.06239655977644769
2016-01-30,0.04103946502500457
2016-01-31,0.023317765732641174
2016-02-01,0.07075480313723193
2016-02-02,0.0437479742340391
2016-02-03,0.01920005514629387
2016-02-04,0.05773695086877518
2016-02-05,0.04971899751007651
2016-02-06,0.028191042978216393
2016-02-07,0.045787096010503174
2016-02-08,0.04617918655318627
2016-02-09,0.025392283765084046
2016-02-10,0.05136183613175894
2016-02-11,0.09182485222185807
2016-02-12,-0.01709566552736043
2016-02-13,0.04208881021064006
2016-02-14,0.05698445519759815
2016-02-15,0.04297100973400665
2016-02-16,0.07035547459945495
2016-02-17,0.05997395337865172
2016-02-18,0.08056383650149557
2016-02-19,0.04153835145382881
2016-02-20,0.051350871916237426
2016-02-21,0.07143140385197765
2016-02-22,0.05517308767182318
2016-02-23,0.05301022151442072
2016-02-24,0.058202783603840284
2016-02-25,0.0725974964016813
2016-02-26,0.0548248669932456
2016-02-27,0.07823542467908685
2016-02-28,0.020985466907261285
2016-02-29,0.0666658940158293
2016-03-01,0.04830206491856831
2016-03-02,0.03794872447649992
2016-03-03,0.05244712667974694
2016-03-04,0.06010519393372215
2016-03-05,0.06461146807586053
2016-03-06,0.028985379738914484
2016-03-07,0.04802368758029808
2016-03-08,0.037223296484618196
2016-03-09,0.07118256577912846
2016-03-10,0.040905722814984585
2016-03-11,0.06183782002385602
2016-03-12,0.02567169164442166
2016-03-13,0.043019926878971396
2016-03-14,0.0546327005238756
2016-03-15,0.04719827783574339
2016-03-16,0.0222024220893667
2016-03-17,0.05979983695376431
2016-03-18,0.02629236209670358
2016-03-19,0.04272110257415518
2016-03-20,0.02305591793984067
2016-03-21,0.06480789818826503
2016-03-22,0.033703525957971894
2016-03-23,0.06102837220215079
2016-03-24,0.07174587278231215
2016-03-25,0.015215762571699362
2016-03-26,0.05482809591248173
2016-03-27,0.052747879821272436
2016-03-28,0.044518972237783755
2016-03-29,0.03176387338467961
2016-03-30,0.057781586591713056
2016-03-31,0.07199311030307205
2016-04-01,0.04014700622882433
2016-04-02,0.06650849728954536
2016-04-03,0.0787885286886764
2016-04-04,0.00989177620340348
2016-04-05,0.061666243497509
2016-04-06,0.09529562451395915
2016-04-07,0.03245998200473772
2016-04-08,0.052758759300161454
2016-04-09,0.05584862558645315
2016-04-10,0.04897632487758629
2016-04-11,0.051158435473696584
2016-04-12,0.06112519135705295
2016-04-13,0.034229210435216866
2016-04-14,0.05546776537297199
2016-04-15,0.027128341478427326
2016-04-16,0.0670187506957813
2016-04-17,0.06516723957428695
2016-04-18,0.09677494581755199
2016-04-19,0.056124346031254484
2016-04-20,0.08121716844888055
2016-04-21,0.03659506064304234
2016-04-22,0.060017740997368146
2016-04-23,0.05545991542989037
2016-04-24,0.058492108386114086
2016-04-25,0.0697768309212691
2016-04-26,0.06012037443119235
2016-04-27,0.04365025625518189
2016-04-28,0.05041924254863738
2016-04-29,0.04154346096732897
2016-04-30,0.04268451487143569
2016-05-01,0.06499096584079873
2016-05-02,0.019968172732271337
2016-05-03,0.058226292355715595
2016-05-04,0.06207395036835556
2016-05-05,0.019912000402924193
2016-05-06,0.06859137497808171
2016-05-07,0.03903698644103875
2016-05-08,0.03609310909427827
2016-05-09,0.052112142698472634
2016-05-10,0.03948695347616063
2016-05-11,0.04647990630683775
2016-05-12,0.046849406042094505
2016-05-13,0.031179777741304444
2016-05-14,0.04254878266062657
2016-05-15,0.05464084636065916
2016-05-16,0.0778202728072546
2016-05-17,0.030346700277983144
2016-05-18,0.030205879302953532
2016-05-19,0.0025167239430646665
2016-05-20,0.035815566719527944
2016-05-21,0.09191265544197917
2016-05-22,0.07173124253904486
2016-05-23,0.07769734722973858
2016-05-24,0.05637240477626853
2016-05-25,0.026822829527653955
2016-05-26,0.044725172851308115
2016-05-27,0.056684188114623724
2016-05-28,0.06275928357258652
2016-05-29,0.023562660187921768
2016-05-30,0.0730382796177355
2016-05-31,0.0597741461165171
2016-06-01,0.03908384097536348
2016-06-02,0.045702392363103805
2016-06-03,0.08331273909913833
2016-06-04,0.015128611520733345
2016-06-05,0.0748779888066057
2016-06-06,0.06547399249419622
2016-06-07,0.07558193210155378
2016-06-08,0.033063184797022256
2016-06-09,0.05938038357467017
2016-06-10,0.03030855742559881
2016-06-11,0.06319995710587226
2016-06-12,0.026864732075105497
2016-06-13,0.03976578187145247
2016-06-14,0.058611042971268505
2016-06-15,0.0028600440500741037
2016-06-16,0.05667949714877951
2016-06-17,0.03871714381799919
2016-06-18,0.024429987241714787
2016-06-19,0.05347527927066898
2016-06-20,0.04565708861257644
2016-06-21,0.007648160423467151
2016-06-22,0.07311921261068484
2016-06-23,0.10442269427518114
2016-06-24,0.052116248590903906
2016-06-25,0.036977145174939496
2016-06-26,0.05185552162732164
2016-06-27,0.044682307005728415
2016-06-28,0.04819538678102954
2016-06-29,0.052451877221259054
2016-06-30,0.06961836297986593
2016-07-01,0.05556907173195401
2016-07-02,0.04885805267574054
2016-07-03,0.07652900637378535
2016-07-04,0.0716353980591997
2016-07-05,0.07281187355239532
2016-07-06,0.04710203917240294
2016-07-07,0.027565571296976624
2016-07-08,0.05673266322062879
2016-07-09,0.04679892659627243
2016-07-10,0.07878416752807958
2016-07-11,0.060096181164497185
2016-07-12,0.07886779764991683
2016-07-13,0.07886637003398188
2016-07-14,0.030491623931034408
2016-07-15,0.038443692412136986
2016-07-16,0.05298303528307142
2016-07-17,0.052384552178938455
2016-07-18,0.07770011002643751
2016-07-19,0.03150209680689055
2016-07-20,0.06012684920886012
2016-07-21,0.039616266975744295
2016-07-22,0.015909371837616884
2016-07-23,0.055893353517197486
2016-07-24,0.028107302378810813
2016-07-25,0.06012841912100185
2016-07-26,0.06631893835459626
2016-07-27,0.03681358074789161
2016-07-28,0.049586943311007214
2016-07-29,0.03569147904043622
2016-07-30,0.063359294732473
2016-07-31,0.0063241912087244195
2016-08-01,0.06073909823112328
2016-08-02,0.03478438577713349
2016-08-03,0.036938396760768065
2016-08-04,0.045558771168398224
2016-08-05,0.046886127107702257
2016-08-06,0.06321489841807504
2016-08-07,0.005345502902830951
2016-08-08,0.049374459130660096
2016-08-09,0.052046306487424455
2016-08-10,0.04554539467860802
2016-08-11,0.0350795066024001
2016-08-12,0.03212066711946162
2016-08-13,0.09162858111702882
2016-08-14,0.030129921040265687
2016-08-15,0.06938550921858719
2016-08-16,0.04776814856864624
2016-08-17,0.07499012937610329
2016-08-18,0.05674377174568383
2016-08-19,0.051398158585983025
2016-08-20,0.054608394979339364
2016-08-21,0.05763438927530657
2016-08-22,0.026253647050617397
2016-08-23,0.062230796316616654
2016-08-24,0.011364273339386076
2016-08-25,0.06330170869053314
2016-08-26,0.05708853837637761
2016-08-27,0.0008532160404492381
2016-08-28,0.08104309160022391
2016-08-29,0.01146715804529394
2016-08-30,0.0582985648267515
2016-08-31,0.052231880508970756
2016-09-01,0.08049668392877812
2016-09-02,0.08260085850924376
2016-09-03,0.07456837303952196
2016-09-04,0.05322371269587277
2016-09-05,0.058582733027183476
2016-09-06,0.03907484428455908
2016-09-07,0.04310072822192046
2016-09-08,0.047654640392934426
2016-09-09,0.04875428215244239
2016-09-10,0.061933574668482615
2016-09-11,0.0338150813836742
2016-09-12,0.017839226447984052
2016-09-13,0.07238879856214421
2016-09-14,0.07349483438764196
2016-09-15,0.06465490800839255
2016-09-16,0.049719614869503964
2016-09-17,0.02861605325143022
2016-09-18,0.0744205054278146
2016-09-19,0.020789776868012526
2016-09-20,0.0756101081362038
2016-09-21,0.05479755587010417
2016-09-22,0.054657067553634545
2016-09-23,0.05055940499945749
2016-09-24,0.05514412339008671
2016-09-25,0.03896618848754213
2016-09-26,0.04441195011064913
2016-09-27,0.05304651134351367
2016-09-28,0.03206899173083896
2016-09-29,0.07402805967235995
2016-09-30,0.05400562702226415
2016-10-01,0.05101981162777048
2016-10-02,0.04632666228347961
2016-10-03,0.07864781849073368
2016-10-04,0.0682299060060762
2016-10-05,0.025248212937377616
2016-10-06,0.03927974266450157
2016-10-07,0.08426275069754435
2016-10-08,0.0703566462703881
2016-10-09,0.03470053888544848
2016-10-10,0.09958150559167846
2016-10-11,0.037312359313682916
2016-10-12,0.09223492589022095
2016-10-13,0.040544363893797515
2016-10-14,0.07348869369800982
2016-10-15,0.07789343819582827
2016-10-16,0.04169194361700769
2016-10-17,0.08690543762277747
2016-10-18,0.06075169531096152
2016-10-19,0.02242352700330339
2016-10-20,0.05234295620432404
2016-10-21,0.06445746882030376
2016-10-22,0.027335126941647834
2016-10-23,0.02865213847090714
2016-10-24,0.04501691010115319
2016-10-25,0.07886344146801375
2016-10-26,0.027745337997549913
2016-10-27,0.051609385614112956
2016-10-28,0.04396515311089693
2016-10-29,0.09068150887507405
2016-10-30,0.06624420217560331
2016-10-31,0.028681134118162973
2016-11-01,0.03951532804150394
2016-11-02,0.06837081747630736
2016-11-03,0.03709710450571807
2016-11-04,0.009189878468505656
2016-11-05,0.05450639069539539
2016-11-06,0.05365545065037349
2016-11-07,0.004438795044075586
2016-11-08,0.07772289787155602
2016-11-09,0.044831352276424284
2016-11-10,0.05297355544905457
2016-11-11,0.016959166889467053
2016-11-12,0.03742314152310251
2016-11-13,0.03543568744332837
2016-11-14,0.046359407763974576
2016-11-15,0.0522058111806727
2016-11-16,0.06135955152533007
2016-11-17,0.07384226760934255
2016-11-18,0.06220154075040808
2016-11-19,0.06797611134951571
2016-11-20,0.046116503502375186
2016-11-21,0.04832124627578632
2016-11-22,0.059376563132775825
2016-11-23,0.07587455301354827
2016-11-24,0.08299461082767373
2016-11-25,0.058116764426809964
2016-11-26,0.08698100197287104
2016-11-27,0.05110895527314964
2016-11-28,0.01590566365180729
2016-11-29,0.03430950381527742
2016-11-30,0.08782801028108678
2016-12-01,0.036889786402580206
2016-12-02,0.07062749819350678
2016-12-03,0.08612299662284627
2016-12-04,0.08299408668756655
2016-12-05,0.08329186786834258
2016-12-06,0.032810818621160004
2016-12-07,0.05355713359684003
2016-12-08,0.053632602807669384
2016-12-09,0.06265104970454327
2016-12-10,0.053756236246818835
2016-12-11,0.09199986669596409
2016-12-12,0.047081500538088454
2016-12-13,0.02620020800128243
2016-12-14,0.06544072466095013
2016-12-15,0.05209929691832767
2016-12-16,0.0626434075440199
2016-12-17,0.0605944239630016
2016-12-18,0.07777201264460763
2016-12-19,0.04122915608832918
2016-12-20,0.0635680518543518
2016-12-21,0.03383847603653051
2016-12-22,0.028314721077642744
2016-12-23,0.0484260053987339
2016-12-24,0.048712941518070686
2016-12-25,0.04290396746253293
2016-12-26,0.09811848863134395
2016-12-27,0.062028844999433064
2016-12-28,0.021883865946018297
2016-12-29,0.05121286131743752
2016-12-30,0.03692320083693611
2016-12-31,0.04202448814190746
2017-01-01,-0.03321159537736239
2017-01-02,-0.05555456457387319
2017-01-03,-0.02526418221736738
2017-01-04,-0.03265557767994984
2017-01-05,-0.04871133204003828
2017-01-06,-0.024325527381794748
2017-01-07,-0.05416423728277489
2017-01-08,-0.07137664020597768
2017-01-09,-0.007264064107116712
2017-01-10,-0.06292720552193597
2017-01-11,-0.03573811122910044
2017-01-12,-0.0897998113198088
2017-01-13,-0.03507596329342821
2017-01-14,-0.045384371957231474
2017-01-15,-0.06993536594425147
2017-01-16,-0.07547608124264876
2017-01-17,-0.05015864629437506
2017-01-18,-0.05361817824532508
2017-01-19,-0.06944854756763276
2017-01-20,-0.04217330361749264
2017-01-21,-0.061898780567179686
2017-01-22,-0.05505422826039241
2017-01-23,-0.09190143415107395
2017-01-24,-0.07238644917866802
2017-01-25,-0.06797953603133669
2017-01-26,-0.045160222931954146
2017-01-27,-0.020026050077442337
2017-01-28,-0.025950608133019193
2017-01-29,-0.08414845258094174
2017-01-30,-0.06077725442326422
2017-01-31,-0.057974518240042086
2017-02-01,-0.06805207900100024
2017-02-02,-0.011800719289279026
2017-02-03,-0.006768859922549109
2017-02-04,-0.05040552707917139
2017-02-05,-0.007610935036128898
2017-02-06,-0.05703343650741368
2017-02-07,-0.047300370477902115
2017-02-08,-0.06134777390275382
2017-02-09,0.009586297548012428
2017-02-10,-0.04204720302419718
2017-02-11,-0.033237303988582684
2017-02-12,-0.0532795826321168
2017-02-13,-0.05841858619195163
2017-02-14,-0.06554363932883887
2017-02-15,-0.05598098052328804
2017-02-16,-0.07065455922449058
2017-02-17,-0.09309718280421295
2017-02-18,-0.03742164119816183
2017-02-19,-0.035293740155956994
2017-02-20,-0.044265761308813004
2017-02-21,-0.07213598440801945
2017-02-22,-0.07229584861681279
2017-02-23,-0.05315473388944783
2017-02-24,-0.0677517634884244
2017-02-25,-0.028232442174988805
2017-02-26,-0.04947760126427794
2017-02-27,-0.049662427795918174
2017-02-28,-0.05201376245676316
2017-03-01,-0.08771447177251687
2017-03-02,-0.09158442843264131
2017-03-03,-0.08871300362639961
2017-03-04,-0.06117335196319995
2017-03-05,-0.06262518895895731
2017-03-06,-0.06609458180470627
2017-03-07,-0.02669625733165215
2017-03-08,0.007956381908068771
2017-03-09,-0.07384542366200689
2017-03-10,-0.05640741558788086
2017-03-11,-0.027452769419078954
2017-03-12,-0.07360723057784413
2017-03-13,-0.03964779788431478
2017-03-14,-0.07811592606231581
2017-03-15,-0.04232014136044175
2017-03-16,-0.042740061936883615
2017-03-17,-0.018818540171839985
2017-03-18,-0.04423389613590302
2017-03-19,-0.04915824426800712
2017-03-20,-0.08028797065077484
2017-03-21,-0.02342831038718741
2017-03-22,0.0007686452351644626
2017-03-23,-0.08337933425094358
2017-03-24,-0.05775117561108714
2017-03-25,-0.05529396244234895
2017-03-26,-0.03657592640839201
2017-03-27,0.034727734109699274
2017-03-28,-0.004365140396145349
2017-03-29,-0.07379072505843993
2017-03-30,0.0006190502794038433
2017-03-31,-0.08657491455517044
2017-04-01,-0.03949383464822195
2017-04-02,-0.1065301511754198
2017-04-03,-0.03786187134636233
2017-04-04,-0.062225428497907666
2017-04-05,-0.08368179030854013
2017-04-06,-0.013611579009871151
2017-04-07,-0.007971974755192741
2017-04-08,-0.07341616722204984
2017-04-09,-0.01979037348396383
2017-04-10,-0.13929448181048926
2017-04-11,-0.025212362810630298
2017-04-12,-0.034470968154290446
2017-04-13,-0.06617483588526978
2017-04-14,-0.06827492961261154
2017-04-15,-0.0308260268965186
2017-04-16,-0.02421645617899545
2017-04-17,-0.04275623151298407
2017-04-18,-0.06610460127713703
2017-04-19,-0.08586044091270656
2017-04-20,-0.04120544707168039
2017-04-21,-0.021934523245295927
2017-04-22,-0.047168681395857975
2017-04-23,-0.10873874944692721
2017-04-24,-0.026372303054092074
2017-04-25,-0.06324558136252298
2017-04-26,0.017093162801739184
2017-04-27,-0.038082128246907224
2017-04-28,-0.09304737050515836
2017-04-29,-0.055567363947803136
2017-04-30,-0.03965035188576946
2017-05-01,0.007433996620437602
2017-05-02,-0.07290170196873144
2017-05-03,0.008843248110740227
2017-05-04,-0.05251009284963663
2017-05-05,-0.09612571671737724
2017-05-06,-0.00423415227838958
2017-05-07,-0.019300897986320918
2017-05-08,-0.01708873006670835
2017-05-09,-0.10798552280519987
2017-05-10,-0.06063631959937295
2017-05-11,-0.0144713031244681
2017-05-12,-0.006632654958191805
2017-05-13,-0.021831081319027747
2017-05-14,0.0015407750259155348
